Filename,Path,Size (Bytes),System_Created,SHA-256,EXIF_Data
lvmpd.com.txt,/data/data/com.termux/files/home/osintneoai/evidence/whois/lvmpd.com.txt,1316,2026-08-08 17:25:57,ec67e1e2e74da1c08901c6664c4ed7571202576d30d04fa24b992ff09d95b2b0,Install Pillow (pip install Pillow) for EXIF extraction
mercyhouse.org.txt,/data/data/com.termux/files/home/osintneoai/evidence/whois/mercyhouse.org.txt,1363,2026-08-08 17:25:57,f93c292ef4b5a15574fdd3e21f6ba09a23e6f37cb8e9edf86141c5f30306cdfb,Install Pillow (pip install Pillow) for EXIF extraction
ocgov.com.txt,/data/data/com.termux/files/home/osintneoai/evidence/whois/ocgov.com.txt,1331,2026-08-08 17:25:57,34eab24564e746cdf1797e0b757edc2433acd172a2c7646b044c5ba563fda458,Install Pillow (pip install Pillow) for EXIF extraction
pimasheriff.org.txt,/data/data/com.termux/files/home/osintneoai/evidence/whois/pimasheriff.org.txt,1399,2026-08-08 17:25:57,bee9eacbc9f34806543c7d437b5981616c704695f027bb0e0e58bb0ac99b3426,Install Pillow (pip install Pillow) for EXIF extraction
raipartners.com.txt,/data/data/com.termux/files/home/osintneoai/evidence/whois/raipartners.com.txt,1338,2026-08-08 17:25:57,1051191bb9749f35ef25fd0374e6477968a9bee159489e1372de5360e791a2be,Install Pillow (pip install Pillow) for EXIF extraction
rbabuilders.com.txt,/data/data/com.termux/files/home/osintneoai/evidence/whois/rbabuilders.com.txt,1298,2026-08-08 17:25:57,adb14a15f9a5c49d8a639faceb574dbc29e156912192f45d4eb4fd0c47c37570,Install Pillow (pip install Pillow) for EXIF extraction
shelbycountytn.gov.txt,/data/data/com.termux/files/home/osintneoai/evidence/whois/shelbycountytn.gov.txt,1391,2026-08-08 17:25:57,18747352cd166dbab7d22d8ef6ceb0b1cdd5d1b6e9ec12d58be22f502e567c5b,Install Pillow (pip install Pillow) for EXIF extraction
starpointproperties.com.txt,/data/data/com.termux/files/home/osintneoai/evidence/whois/starpointproperties.com.txt,1418,2026-08-08 17:25:57,2680147fc1ed68dd951204a4add41dcfbc68e334cbeea1aa238adae5c9edf44f,Install Pillow (pip install Pillow) for EXIF extraction
stewartindustries.com.txt,/data/data/com.termux/files/home/osintneoai/evidence/whois/stewartindustries.com.txt,1360,2026-08-08 17:25:57,df3ee088344e121e036f1626f59e404cf9ff992abcaf5ce7aa37c929e3078be2,Install Pillow (pip install Pillow) for EXIF extraction
waymakers.org.txt,/data/data/com.termux/files/home/osintneoai/evidence/whois/waymakers.org.txt,1412,2026-08-08 17:25:57,ede3ae755d2e176a944c74e56265a32157ade4e8b644b13007b75284e90778f4,Install Pillow (pip install Pillow) for EXIF extraction
